label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-70,25.318,24.1868,25.02,26.0192,24.0,24.0208,23.0,23.0,22.0907,23.1948,23.0868,24.1868,22.2036,21.3776,21.2132,20.3961,20.2237,19.4165,20.6155,18.4391,18.2483,17.2627,17.2627,17.2627,17.2627,17.1172,0.0,15.1327,16.0312,16.0312,14.0357,15.0,15.0333,15.0333,15.1327,14.1421,14.3178,15.2971,13.3417,14.5602,13.6015,13.9284,15.2315,15.5242,15.2315,14.7648,15.6525,15.2643,16.1245
fall,6,-70,24.5153,23.7697,23.0868,24.3516,23.4094,22.4722,22.4722,20.6155,21.0238,20.5913,21.095,21.9545,19.4165,18.868,18.868,19.4165,19.2354,17.4929,17.8885,17.0,16.1245,16.1245,15.6525,15.8114,15.2643,14.7648,0.0,15.2315,14.8661,14.8661,14.3178,13.9284,14.3178,14.3178,14.1421,14.1421,14.1421,15.0333,13.3417,15.1327,15.0333,15.0,16.0312,16.0312,16.0312,16.2788,16.2788,17.1172,17.1172
fall,6,-70,22.1359,21.1896,23.3452,22.3607,20.0998,21.095,20.2237,20.0998,19.105,20.0,20.025,19.0263,19.0263,18.1108,17.0294,17.0294,17.0294,15.0,15.0333,15.0333,16.0,15.0,14.0357,14.0,14.0357,13.1529,0.0,13.1529,13.1529,14.3178,13.3417,12.1655,12.3693,12.6491,12.6491,12.083,13.0,13.0,13.0,12.083,13.8924,13.4164,13.6015,14.4222,13.6015,14.2127,13.6015,14.8661,15.0
fall,6,-69,23.8537,20.0,22.6716,22.6716,21.095,20.6155,21.9317,19.799,19.8494,20.5183,20.6155,21.2603,19.105,20.5183,17.8045,17.6918,16.2788,16.9706,17.0294,16.6433,15.6205,15.0,14.2127,14.2127,15.5563,14.1421,0.0,14.4222,14.2127,13.8924,13.0384,13.6015,13.6015,13.0384,15.8114,13.4164,12.6491,15.0,13.4164,13.4164,14.3178,14.3178,13.9284,16.1555,15.2971,15.5242,14.3178,14.5602,15.8114
fall,6,-69,20.2485,20.8806,21.8403,21.587,20.3961,19.4165,20.2237,19.2354,19.2354,19.0263,19.0263,18.0,18.0,18.0,17.0294,17.0,16.0,16.0312,15.2971,13.3417,21.2132,15.0333,14.0357,14.0,14.0,14.0357,0.0,12.1655,13.1529,13.1529,13.1529,12.1655,11.7047,12.3693,11.4018,11.7047,11.7047,13.0,12.083,12.083,12.53,12.083,12.53,13.0384,12.2066,13.0384,12.8062,14.2127,13.6015
fall,6,-66,21.1896,19.3132,21.9317,24.1661,21.0238,21.9545,20.8087,19.2354,19.4165,18.6011,20.2485,20.0,19.4165,17.8045,18.6011,18.6011,16.4012,15.2643,16.4012,17.0294,17.0294,15.8114,15.2643,15.0,17.0294,15.2643,0.0,13.8924,16.1245,15.2643,14.8661,13.8924,14.3178,16.1245,12.53,14.3178,15.2971,14.8661,12.3693,15.5242,15.5242,15.2971,16.1245,16.2788,16.2788,14.0357,16.1245,16.1245,16.1245
fall,6,-67,19.6977,21.5407,22.8473,20.1246,19.7231,20.2485,20.0,20.8087,21.6333,21.2603,23.0217,20.8087,20.6155,17.6918,17.2047,20.6155,19.105,17.0294,18.3848,17.0294,16.9706,19.799,18.4391,16.9706,17.6918,17.2047,0.0,16.2788,14.8661,16.2788,15.6205,17.2047,17.0294,14.1421,15.2643,17.8045,17.0294,15.6525,15.2643,14.3178,15.2315,16.1245,18.7883,17.4929,17.4642,17.4642,17.8885,16.5529,17.8885
fall,6,-67,22.0,22.0227,22.0227,22.2036,22.2036,22.2036,21.2132,21.587,21.3776,20.6155,21.587,21.587,20.6155,20.8806,19.6469,20.6155,19.6469,18.6815,18.6815,17.72,18.0278,18.0278,16.4924,17.72,18.6815,17.4642,0.0,17.2627,17.2627,16.2788,15.1327,16.1245,17.1172,17.2627,16.0312,17.0,16.0,16.0312,15.0333,16.0312,16.1245,16.0312,18.1108,17.1172,17.2627,17.2627,16.4924,17.2627,18.4391
fall,6,-66,22.4722,21.9545,22.3607,24.1661,22.8473,21.9317,21.1896,21.1896,22.1359,20.8806,22.1359,20.8806,20.6155,20.3961,19.4165,20.3961,19.6469,16.7631,18.2483,18.2483,17.4642,18.2483,16.4924,17.72,17.4642,16.7631,0.0,15.8114,16.7631,18.6815,15.2315,15.8114,16.1555,14.8661,14.3178,14.7648,14.4222,15.8114,14.4222,14.4222,15.8114,14.4222,15.8114,15.8114,16.2788,15.6205,14.8661,16.2788,15.6205
fall,6,-66,22.8254,21.5407,22.4722,22.1359,22.1359,22.1359,22.1359,20.6155,21.8403,22.3607,22.561,22.3607,22.2036,21.2132,20.2237,22.2036,20.2237,20.2237,19.2354,20.2237,18.1108,19.2354,18.1108,18.0278,19.105,18.2483,0.0,17.4642,18.6815,17.4642,17.72,17.2627,16.7631,16.4924,16.7631,16.7631,17.088,17.4642,16.1555,16.1555,15.6525,17.0,16.1245,17.8885,17.4929,16.6433,17.2047,17.4929,17.4929
