label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
assault,6,-80,3.0,2.2361,5.0,3.6056,4.4721,5.6569,5.099,7.2111,8.9443,7.6158,7.6158,8.6023,8.9443,8.544,8.0623,9.434,8.6023,9.434,12.0416,8.6023,10.8167,8.4853,10.8167,10.6301,11.4018,12.0416,0.0,10.8167,12.0416,12.8062,11.4018,11.3137,13.4536,10.6301,11.4018,12.0416,12.0416,12.8062,12.0416,12.8062,12.0416,13.4536,13.6015,14.2127,12.8062,13.4536,14.2127,15.0,15.0
assault,6,-79,6.0828,6.0828,7.0711,9.0,9.0,9.0554,10.4403,9.2195,10.2956,12.6491,10.4403,13.0,13.8924,11.7047,11.1803,12.083,14.3178,12.53,13.4164,13.4164,13.9284,15.2643,12.53,16.1245,14.4222,13.6015,0.0,14.2127,14.4222,14.4222,14.7648,14.2127,15.0,15.0,15.2643,16.6433,17.8885,16.1245,15.2643,14.3178,15.2643,15.2315,15.2315,14.7648,14.7648,15.8114,15.2315,17.4642,15.2315
assault,6,-76,7.2801,7.2111,7.2801,8.544,8.544,8.544,7.6158,9.4868,9.4868,9.4868,11.4018,10.0499,11.1803,11.4018,11.4018,11.0,12.1655,11.0454,11.1803,13.0,12.1655,12.0416,13.0384,13.0,13.0384,14.0357,0.0,14.0357,13.0384,15.0333,12.0416,14.0,14.0,13.0384,13.0,13.3417,14.3178,14.1421,14.0357,14.0,15.0,13.0,15.0333,16.0312,15.1327,15.0333,16.0312,14.0357,15.1327
assault,6,-73,15.2643,14.4222,15.0,15.6205,15.6205,16.2788,17.2047,12.2066,15.0,16.2788,16.2788,17.0294,16.9706,15.6205,15.6205,16.9706,16.2788,16.4012,16.2788,16.4012,15.8114,16.4012,15.8114,16.4012,16.6433,16.4012,0.0,17.0294,17.0294,18.6011,15.6205,15.0,16.4012,15.6205,16.4012,15.0,16.4012,16.4012,16.4012,15.5563,16.2788,16.2788,17.6918,17.0294,16.2788,17.0294,16.2788,16.9706,16.9706
assault,6,-72,16.1245,14.0,17.1172,17.2627,16.2788,17.2627,17.4642,16.4924,18.4391,18.0278,16.7631,17.72,18.0278,18.3848,17.088,18.0278,17.088,17.088,18.3848,17.4642,17.8885,16.5529,17.0,17.0,17.8885,17.8885,0.0,17.4642,18.3848,16.1555,16.7631,16.5529,15.8114,17.088,15.8114,16.7631,17.72,15.8114,16.1555,17.088,15.8114,16.4924,17.4642,17.4642,18.4391,17.2627,17.2627,18.2483,17.2627
assault,6,-75,10.2956,10.8167,11.6619,10.7703,9.8995,11.6619,12.7279,11.3137,12.8062,12.0416,14.1421,14.1421,14.1421,14.1421,14.1421,14.8661,13.4536,13.4536,14.1421,14.2127,14.4222,14.8661,14.4222,14.4222,15.8114,15.0,0.0,14.4222,13.6015,14.4222,14.4222,13.6015,14.3178,14.7648,14.4222,14.4222,14.4222,15.0,13.6015,15.6205,15.6205,14.4222,15.0,15.0,15.5563,16.4012,14.8661,16.4012,15.6205
assault,6,-71,13.6015,15.0,14.4222,14.4222,13.6015,13.8924,14.7648,13.8924,14.7648,14.7648,14.7648,15.6525,16.1245,15.2315,15.6525,15.2315,16.1555,14.3178,15.2315,15.2315,14.8661,14.8661,13.9284,15.8114,16.1555,15.2315,0.0,16.1555,15.2315,16.5529,15.2315,16.1555,16.1555,16.1555,15.2315,13.9284,14.7648,16.6433,16.1245,16.1245,16.1245,16.1245,16.6433,16.1245,16.6433,16.1245,17.4929,17.4929,17.4929
assault,6,-72,28.2843,28.1603,29.6142,31.0483,31.0483,30.3645,32.8938,30.0832,33.1059,32.311,33.6155,37.5899,35.5106,36.6197,31.6228,43.0465,31.9061,26.6271,31.9061,38.5876,31.241,35.609,29.8329,34.6554,42.4264,37.0135,0.0,32.6497,39.2046,37.0135,39.1152,33.3017,37.2022,38.4187,31.3847,38.0132,32.6956,36.7151,30.2324,36.6197,35.8469,39.6611,36.2491,35.3412,35.1141,35.4683,35.171,38.4838,37.1214
assault,6,-73,10.198,8.2462,11.0454,8.2462,10.7703,10.0499,11.1803,11.1803,12.0416,10.0499,13.0384,13.0,12.0,12.1655,16.1245,12.3693,15.0,14.0357,12.1655,13.1529,12.0416,13.0384,14.0357,14.1421,12.0416,14.0357,0.0,14.0,14.3178,15.0333,14.3178,13.1529,14.3178,14.0357,11.0454,16.4924,13.0,13.6015,13.9284,15.2971,14.1421,15.5242,14.3178,13.3417,15.1327,13.6015,15.5242,16.7631,17.088
assault,6,-73,10.7703,11.7047,11.6619,11.6619,11.6619,13.0384,12.2066,12.2066,12.8062,12.2066,13.6015,14.2127,13.6015,12.8062,13.4536,14.1421,13.4536,12.7279,13.4536,14.2127,14.8661,14.1421,14.2127,14.2127,15.0,14.8661,0.0,14.1421,13.4536,15.5563,14.2127,14.8661,14.8661,15.6205,14.8661,16.2788,15.6205,16.2788,14.1421,14.1421,16.2788,15.6205,16.2788,16.2788,16.4012,18.4391,16.4012,17.0294,17.8045
assault,6,-71,13.9284,13.0,13.9284,14.3178,14.3178,13.4164,13.4164,13.0384,13.4164,13.0384,15.2643,15.0,15.0,13.6015,15.0,15.8114,15.2643,14.4222,14.2127,13.6015,15.0,15.6205,14.8661,14.2127,15.0,15.6205,0.0,15.0,14.2127,14.4222,15.0,14.2127,15.8114,15.0,15.2643,14.4222,15.2643,15.2643,15.8114,15.8114,14.7648,15.2643,15.6525,15.6525,15.6525,16.5529,16.5529,15.6525,16.5529
