label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
normal,6,-76,12.0416,10.4403,14.1421,13.4164,10.198,12.6491,10.4403,14.3178,18.2483,14.3178,16.1555,16.7631,19.0,17.72,15.1327,18.0278,15.8114,11.0,14.3178,17.4642,16.1245,19.9249,17.2627,15.0,17.0,16.2788,0.0,19.105,17.2627,20.6155,16.4924,14.1421,13.1529,16.1245,16.2788,10.6301,19.4165,22.8473,13.1529,14.5602,14.0357,15.2971,15.8114,15.0333,13.6015,13.0,13.3417,12.6491,15.1327
normal,6,-73,13.6015,13.8924,16.4012,17.2047,16.4012,16.2788,17.8045,17.0294,17.8045,18.3848,18.3848,19.2094,19.8494,18.4391,18.6011,19.8494,18.4391,18.6011,18.6011,20.6155,19.4165,19.4165,18.0278,19.4165,20.2485,19.4165,0.0,18.868,20.8087,19.4165,19.2094,18.3576,19.4165,18.6011,19.2094,20.0,19.8494,19.8494,17.8045,17.6918,18.4391,19.105,20.5183,18.4391,17.6918,17.6918,17.6918,17.6918,18.3848
normal,6,-78,48.1664,50.4777,57.6888,62.1772,51.6236,54.7083,54.9181,50.4777,52.8015,53.2353,62.6099,68.4105,60.8276,65.192,63.3246,77.3692,56.8243,50.5371,54.4243,57.0088,57.5674,64.195,45.8803,54.1295,64.195,57.4891,0.0,62.0967,55.0,79.6994,50.2494,44.0114,57.2713,60.5392,49.1935,55.7136,49.8197,54.626,52.3546,52.8394,57.2451,48.7032,58.1808,58.8218,55.0,48.5489,44.6878,56.0357,52.7731
normal,6,-77,13.3417,16.2788,15.5242,16.2788,16.4924,17.2627,15.2971,16.2788,16.2788,17.4642,18.4391,17.4642,18.9737,19.6469,18.0278,18.9737,18.3848,17.088,18.3848,15.2315,16.1555,16.5529,13.9284,16.1555,16.5529,17.088,0.0,15.8114,16.1555,16.7631,14.8661,15.5242,14.3178,13.4164,13.0,13.0,13.4164,14.5602,12.3693,13.6015,12.3693,11.4018,14.1421,12.3693,12.1655,11.0,10.0499,11.1803,10.0499
normal,6,-75,21.2603,21.2132,24.7588,24.0416,24.2074,23.4307,24.2074,22.0227,25.4951,23.6008,24.2074,23.0217,23.3238,24.6982,23.0217,21.6333,23.6008,20.2485,21.095,19.4165,20.5913,21.095,19.7231,20.8087,20.2485,19.7231,0.0,20.0,19.105,18.6011,16.9706,17.8045,17.0294,16.9706,16.9706,17.6918,18.4391,14.8661,15.8114,15.8114,16.4012,15.8114,16.1245,14.7648,16.1245,15.6525,13.9284,14.8661,12.6491
normal,6,-78,14.5602,15.8114,16.5529,16.1555,16.1555,16.5529,17.088,16.7631,17.0,17.0,16.6433,17.8885,18.868,18.3576,17.4929,15.6525,15.2643,16.6433,17.4929,15.8114,15.2643,16.1245,13.8924,13.8924,16.2788,15.0,0.0,14.3178,14.3178,15.2315,11.6619,13.0384,14.3178,13.0384,12.083,12.6491,11.1803,12.6491,10.4403,11.4018,10.7703,11.1803,10.0499,11.0454,10.198,9.0554,8.0623,11.1803,9.2195
normal,6,-75,18.4391,18.0278,21.9317,21.9317,21.9317,21.9317,22.6716,22.0227,20.5183,22.6716,22.0227,23.0217,24.6982,22.8035,23.3238,23.8537,21.095,21.095,21.4709,21.0238,21.5407,21.9317,21.0238,21.095,21.095,20.1246,0.0,18.7883,20.1246,20.1246,19.7231,18.7883,18.0278,18.7883,18.0278,18.0278,19.105,19.4165,17.8045,17.8045,16.4012,17.8045,17.6918,17.6918,15.5563,16.9706,15.6205,15.5563,14.8661
normal,6,-76,21.3776,19.2354,23.0217,21.0,22.2036,21.0238,21.0,21.0,21.0238,21.0238,23.0868,23.0868,22.0227,21.0238,22.2036,22.3607,21.0238,19.105,20.2237,20.2237,19.4165,17.2627,17.1172,19.2354,17.4642,18.0278,0.0,15.0333,17.0294,17.1172,16.0312,14.0357,18.1108,15.1327,13.0384,13.1529,15.0333,14.0,13.0384,14.0357,12.1655,12.0416,11.0454,11.0454,12.3693,10.4403,10.2956,11.7047,8.544
normal,6,-75,17.8885,15.5242,18.9737,17.2047,15.8114,22.2036,21.0238,16.1245,18.2483,13.1529,20.3961,18.1108,20.2237,18.2483,20.0,22.561,17.2627,19.0,15.5242,18.1108,20.2237,17.0294,18.4391,19.0263,17.2627,16.1245,0.0,15.8114,19.2354,15.2971,18.4391,17.4642,17.8885,17.72,14.3178,19.4165,21.587,13.0,15.6525,14.7648,17.4929,17.0,16.4924,16.1555,14.7648,15.2643,12.8062,18.0278,14.8661
normal,6,-74,19.6469,19.3132,19.3132,20.6155,21.9317,21.5407,21.0238,20.1246,21.9545,19.7231,22.3607,21.9545,23.0217,21.095,21.4009,22.4722,21.095,19.4165,19.4165,18.6011,19.2094,19.4165,17.0294,18.868,18.868,17.4929,0.0,17.0,17.8885,16.6433,16.5529,14.7648,14.7648,14.7648,13.4164,13.4164,10.7703,13.9284,11.7047,11.4018,11.4018,10.4403,12.6491,10.0499,10.0499,10.198,9.0,10.0499,8.0
normal,6,-74,14.8661,16.1555,17.088,18.3848,18.868,18.7883,17.8885,19.2354,18.0278,16.6433,19.4165,19.4165,20.0,20.0,20.0,19.2094,20.0,17.0294,18.3848,17.8045,18.3848,18.3848,17.0294,17.0294,18.3848,17.0294,0.0,16.4012,16.4012,17.8045,15.8114,15.6205,16.4012,17.2047,15.8114,13.6015,14.4222,15.2315,15.2643,14.3178,14.7648,13.0,15.2315,14.8661,13.6015,14.8661,13.3417,14.1421,13.6015
