label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-70,14.8661,16.4924,16.4924,17.72,17.2627,16.1245,17.2627,16.1245,17.1172,16.0,18.0,16.0312,17.0,17.0,16.0312,17.0294,16.0312,16.0312,16.0312,16.1245,15.1327,15.0333,14.0357,15.1327,15.1327,17.1172,0.0,15.1327,16.0312,15.0333,15.0,15.0333,16.0,15.0333,15.0,15.0,15.0333,15.1327,15.0333,15.0333,15.1327,15.1327,16.1245,16.1245,15.5242,14.5602,15.5242,15.2971,14.3178
fall,6,-75,18.3848,19.105,19.8494,19.799,19.8494,19.2094,17.8045,17.8045,20.2485,17.8885,19.2354,19.7231,21.4709,18.7883,18.7883,19.2354,19.2354,18.7883,18.3848,18.7883,17.4642,17.8885,16.5529,17.4642,17.088,16.5529,0.0,16.5529,15.6525,15.6525,16.1245,13.8924,14.7648,16.1245,13.6015,15.2643,16.6433,15.6205,14.2127,14.2127,14.8661,15.6205,16.9706,15.8114,16.2788,16.2788,15.6205,15.6205,15.6205
fall,6,-73,14.3178,13.4164,13.4164,14.7648,14.7648,15.6525,15.8114,14.4222,16.6433,14.4222,17.2047,18.4391,17.0294,17.8045,15.6205,17.0294,16.2788,15.6205,16.4012,16.9706,15.5563,17.6918,14.8661,16.9706,15.5563,17.6918,0.0,17.0294,16.9706,17.6918,17.0294,16.2788,17.6918,17.0294,17.6918,15.6205,16.6433,18.6011,17.0294,17.6918,17.8045,17.8045,18.6011,19.2094,20.2485,18.6011,20.0,18.6011,18.6011
fall,6,-71,20.1246,20.1246,22.8473,23.7697,21.5407,20.8806,21.8403,20.8806,22.1359,21.587,22.3607,22.3607,22.3607,21.3776,20.2237,21.3776,20.3961,19.4165,20.2237,19.2354,19.105,20.2237,18.2483,20.2237,19.105,18.2483,0.0,17.72,18.4391,17.72,17.088,16.4924,17.72,17.72,16.1555,15.8114,14.8661,17.4642,16.5529,16.5529,16.1245,15.6525,17.4929,16.1245,17.2047,17.4929,16.4012,15.2643,16.4012
fall,6,-76,22.8254,21.095,23.0217,22.8035,21.6333,20.0,19.2094,18.4391,20.0,21.4009,21.9317,21.2132,21.2132,20.8087,20.5183,21.2132,20.5183,17.6918,17.0294,17.0294,17.6918,17.0294,16.4012,17.0294,18.6011,16.9706,0.0,14.8661,17.0294,16.2788,14.2127,14.2127,15.5563,14.8661,13.4536,15.0,13.0,13.8924,14.3178,13.8924,14.3178,13.6015,13.6015,13.0,13.3417,14.3178,12.3693,14.5602,12.6491
fall,6,-74,16.1245,14.8661,16.2788,12.6491,12.1655,17.4642,12.1655,16.2788,13.6015,16.2788,18.0,16.0312,16.4924,14.3178,15.1327,16.0312,16.4924,14.0,12.0,14.1421,13.0,16.1245,13.0384,15.1327,14.0357,14.5602,0.0,14.1421,14.0,13.0384,12.1655,13.1529,16.2788,12.0,10.7703,14.0,12.0416,11.1803,11.7047,13.0,11.4018,13.6015,12.1655,15.2315,15.2315,12.53,13.4164,13.9284,13.9284
fall,6,-72,22.0,22.0,23.0868,23.0217,22.0907,22.2036,22.2036,21.095,22.0907,22.2036,24.3311,22.3607,22.8035,22.8035,21.587,22.8035,20.8806,19.4165,21.8403,21.8403,21.1896,22.1359,19.9249,20.2485,20.2485,20.8806,0.0,19.6469,18.9737,19.9249,18.4391,18.6815,18.9737,19.6469,18.4391,17.2627,15.1327,17.2627,16.2788,17.2627,17.1172,17.2627,18.0278,18.1108,17.0,17.0,16.0,17.0294,16.0312
fall,6,-75,13.4164,13.8924,13.6015,16.6433,14.4222,15.2643,15.0,14.4222,14.8661,15.0,17.0294,15.6205,15.6205,16.9706,14.8661,16.2788,16.2788,13.4536,15.5563,15.5563,14.8661,15.6205,14.2127,14.1421,15.6205,15.6205,0.0,14.8661,16.2788,14.8661,14.1421,14.2127,14.1421,14.8661,15.5563,14.2127,13.4536,15.0,14.2127,13.6015,14.2127,14.4222,15.0,14.2127,13.8924,14.4222,13.8924,14.4222,15.2643
fall,6,-74,16.2788,16.2788,18.1108,17.0294,17.0,15.0,17.0,15.0,16.0,16.0312,18.0278,17.0294,18.1108,17.1172,16.1245,18.1108,16.1245,16.0312,16.0312,16.1245,15.1327,16.1245,14.1421,16.2788,15.5242,16.2788,0.0,15.0333,15.2971,16.2788,15.1327,14.0357,14.1421,14.0357,14.0357,14.1421,14.0,15.0,13.0384,13.0,12.1655,15.0,13.0384,15.1327,13.3417,12.3693,14.3178,14.5602,13.1529
fall,6,-74,21.9317,21.5407,24.0416,22.4722,21.3776,21.8403,21.8403,21.587,21.587,21.2132,23.1948,20.2237,22.0227,21.0238,19.0263,21.095,20.0998,19.105,19.105,19.0263,19.0263,18.0278,17.0294,18.0,19.0,18.0278,0.0,17.0294,18.2483,17.0294,16.4924,15.1327,17.2627,16.2788,16.7631,15.5242,17.088,16.7631,14.8661,15.2315,15.2315,14.7648,14.7648,16.1245,16.4012,16.1245,17.2047,16.6433,16.4012
fall,6,-73,14.8661,14.8661,15.6205,17.0294,15.6205,15.6205,14.8661,14.4222,15.2643,15.8114,17.2047,15.6525,16.1245,15.6525,16.1245,15.6525,15.2643,13.0384,15.2315,15.6525,14.3178,13.9284,13.0,14.3178,14.8661,14.3178,0.0,12.083,13.8924,14.3178,13.4164,12.083,12.083,13.0,12.53,13.4164,11.4018,14.4222,11.1803,12.8062,13.6015,12.0416,13.4536,13.4536,13.4536,13.4536,13.4536,14.1421,12.7279
fall,6,-77,15.1327,14.3178,14.0357,15.1327,14.0357,12.0416,12.0,12.0,13.1529,12.0,13.0384,12.1655,13.1529,13.1529,13.1529,13.1529,13.3417,12.3693,12.3693,12.6491,11.4018,12.6491,9.8489,11.7047,12.3693,11.1803,0.0,13.0,12.3693,12.3693,12.1655,12.6491,13.6015,13.3417,11.4018,10.198,11.1803,13.1529,12.1655,12.6491,12.1655,11.0454,13.1529,13.3417,12.0416,14.3178,13.0384,13.3417,13.1529
fall,6,-74,17.2047,17.8045,19.799,19.105,18.3848,17.6918,18.4391,17.6918,17.8045,16.2788,19.2094,18.0278,17.2047,18.0278,17.8045,17.8045,18.0278,15.8114,16.1245,17.4929,16.6433,18.0278,15.2643,16.1245,15.8114,17.2047,0.0,16.1245,17.2047,15.2643,15.6205,14.2127,14.4222,15.0,13.6015,14.1421,13.4536,14.8661,14.1421,14.1421,14.8661,15.6205,14.1421,14.8661,13.6015,15.0,14.4222,15.6205,14.8661
fall,6,-75,14.5602,13.6015,16.4924,16.1555,16.7631,15.8114,15.2315,15.6525,14.8661,17.0,16.5529,16.5529,17.0,17.0,15.8114,17.4929,16.1245,15.2643,16.1245,16.1245,16.4012,15.2643,14.4222,16.6433,15.0,16.1245,0.0,16.6433,15.2643,15.2643,15.6525,14.7648,15.2643,15.8114,16.1245,13.8924,13.6015,14.7648,15.2315,15.6525,14.8661,15.8114,14.3178,15.8114,14.8661,15.5242,14.8661,15.8114,15.2315
